Fill,Energy[GeV],BetaStar[m],Scan_X,Scan_Y,BCID,norm_EmitX[um*rad],norm_EmitY[um*rad]
4266,6500.0,19.17,Scan_9,Scan_10,1011,2.9458905351376843,2.346649492202337
Fit results after correction
Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
9,X,1011,0.12740186859504235,0.00019843567508347613,0.6776775634227924,0.03147807782641804,0.018690819078350577,3.50102450623023e-05,0.9372096956427448,0.020168190638892247,-0.020364587624908913,0.00016291182725866913,3.775717906959186e-06,2.064758884105788e-06,0.12740186859504235,0.00019843567508347613,0.018690819078350577,3.50102450623023e-05,0.005968896738038446,1.4540827935331604e-05,0,29.32466106725437,18
10,Y,1011,0.11353936015420464,0.00014285144459753806,0.5300633914230856,0.01883655338806761,0.018763928306259003,3.597454969053032e-05,0.9883570797851791,0.0020871353406842763,-0.005160291682949951,0.00016054195915441919,2.307376512078463e-14,1.6299032149025283e-06,0.11353936015420464,0.00014285144459753806,0.018763928306259003,3.597454969053032e-05,0.005340232205341264,1.2246155144183857e-05,0,78.90037645812556,15
Dynamic beta correction curves
normBeamSep,BSXwrtBSXref_Xscan,BSYwrtBSYref_Xscan,BSXwrtBSXref_Yscan,BSYwrtBSYref_Yscan
5.4,1.0099228893725314,1.0115050506055474,1.0086130443212706,1.0132534729302178
5.5,1.0098992352858271,1.0115365985867142,1.0086366984079751,1.0132219249490508
5.6,1.0098770595795414,1.0115664861478197,1.0086588741142606,1.0131920373879455
5.7,1.0098563622536751,1.0115947132888636,1.0086795714401269,1.0131638102469014
5.8,1.0098356649278089,1.0116212800098463,1.0087002687659934,1.0131355831058573
5.9,1.0098164459823613,1.011647846730829,1.0087194877114407,1.0131106768049361
6.0,1.009798705417333,1.0116710926116887,1.0087372282764693,1.0130857705040148
6.1,1.0097809648523046,1.0116943384925488,1.0087534904610784,1.0130625246231548
6.2,1.0097647026676952,1.0117159239533471,1.0087712310261068,1.0130409391623565
6.3,1.0097484404830859,1.0117375094141454,1.0087860148302972,1.0130210141216194
6.4,1.0097336566788955,1.0117557740348211,1.0088007986344876,1.0130010890808827
6.5,1.0097188728747053,1.011775699075558,1.0088155824386777,1.0129811640401456
6.6,1.0097055674509341,1.0117939636962336,1.008828887862449,1.0129628994194699
6.7,1.0096922620271629,1.0118105678968479,1.0088421932862204,1.0129462952188559
6.8,1.0096804349838107,1.0118271720974619,1.0088540203295726,1.0129296910182417
6.9,1.0096686079404584,1.0118437762980761,1.0088658473729248,1.0129130868176275
Luminosity correction factor
BeamSeparation[mm],LumiCorrFactor
Scan_9,_X
-0.6120371752639,0.9050112588854939
-0.56117383925564956,0.9202958831352178
-0.51032625002073484,0.9344733838696941
-0.4594988596788262,0.9474611814600512
-0.40869711420680538,0.9592166153745169
-0.35792332297608181,0.9697103418405038
-0.30716872412083007,0.9790394943860364
-0.25640153508638436,0.9874640971406968
-0.2055533574494027,0.9949908991017439
-0.15452875728392279,1.0004029865364825
-0.10324109201320637,1.001902877927954
-0.051675668617385366,1.0005090031181407
7.1154686260238269e-05,1.0002606227591182
0.051817632389520842,1.0024129560959647
0.10338193949650844,1.0035253175726724
0.1546689116486159,1.000910094618182
0.20569313401448558,0.9953290146998617
0.25654065118285346,0.9882419850871234
0.30730812227014814,0.9800775075558658
0.35806263557443407,0.9707326895770697
0.40883658560686353,0.960122580386468
0.45963834461174319,0.9482503593626762
0.51046561878805674,0.9351599381513468
0.56131325041152047,0.9209075928736903
Scan_10,_Y
-0.51046658911280696,0.8885499363538558
-0.45960436928571047,0.9094284892814436
-0.40876443965060189,0.928533213111213
-0.35795186326149681,0.9457425599937671
-0.30716656560224237,0.9609876774865302
-0.25638983506156471,0.9744298953265775
-0.20556385764030385,0.9864732102463967
-0.15458342030171135,0.996679929084849
-0.10333043450365305,1.0021680151774655
-0.051756402559534405,1.001455117912879
4.0690289323569895e-05,1.0000372430656095
0.051837469429855905,1.0021016317709017
0.10341069855745159,1.002501464798098
0.1546631128745628,0.9966515863196689
0.20564291716685792,0.9865829343008115
0.25646879771134068,0.9747324990860606
0.30724560083002661,0.9613313155731376
0.35803088513181858,0.9460474240013665
0.40884346964450707,0.9287965648166218
0.45968363253846267,0.909657927606698
0.51054595984450224,0.8887385837362779
